"","name","pop","lat","lon"
"2652","Amityville village",9559,40.67777065,-73.41867325
"2653","Herman ",9558,44.80376595,-88.79733083
"2654","Boaz ",9555,34.1663695,-86.17084113
"2655","Pryor Creek ",9544,38.2977624,-108.0883326
"2656","Merrill ",9539,45.1805223,-89.683459
"2657","Orange Cove ",9533,36.624394,-119.3137301
"2658","Anthony ",9532,37.8959542,-80.3320174
"2659","Glenwood Springs ",9532,39.5507448,-107.3255001
"2660","Rockingham ",9523,38.5080288,-78.8949442
"2661","Howell ",9521,42.6072552,-83.9293952
"2662","Santaquin ",9519,39.9755101,-111.7852106
"2663","Elon ",9511,36.1029132,-79.5066895
"2664","Rockport ",9509,28.0205733,-97.0544341
"2665","Oregon village",9506,45.4082156,-122.922469
"2666","Safford ",9506,32.8339546,-109.70758
"2667","Astoria ",9505,46.1878845,-123.8312563
"2668","St. Francis ",9503,35.0153956,-90.7263194
"2669","Bethalto village",9498,38.924769,-90.0220491
"2670","Sumner ",9497,37.2435967,-97.4792142
"2671","Rensselaer ",9497,42.7091389,-73.5107732
"2672","Flossmoor village",9494,41.513368,-87.6742119
"2673","Jefferson ",9480,38.3010487,-88.9344303
"2674","Dunn ",9477,35.3062743,-78.6089028
"2675","Willoughby Hills ",9474,41.5983823,-81.4184471
"2676","Chillicothe ",9466,39.3331197,-82.9824019
"2677","Coweta ",9460,33.3500656,-84.7545734
"2678","Edgewood ",9457,39.4187194,-76.2944016
"2679","Brewer ",9449,44.7964921,-68.7600832
"2680","Ecorse ",9440,42.2497445,-83.13851712
"2681","Valley ",9440,48.3564433,-106.615665
"2682","Holly Springs ",9429,35.6512655,-78.8336218
"2683","Fort Oglethorpe ",9428,34.9489645,-85.2569
"2684","Brigantine ",9426,39.4101171,-74.3645906
"2685","Grosse Pointe Farms ",9418,42.4092038,-82.8918587
"2686","Mission ",9413,26.2159066,-98.3252932
"2687","Waseca ",9403,44.0172242,-93.5885717
"2688","Mooresville ",9401,35.570746,-80.8182992
"2689","Alamosa ",9393,37.469877,-105.8696009
"2690","Aliquippa ",9384,40.6102386,-80.267726
"2691","Lititz borough",9382,40.1571272,-76.3071674
"2692","Harvard ",9378,42.36782045,-71.12666173
"2693","Decatur ",9377,39.8628075,-88.89387182
"2694","Winterville ",9374,44.47629095,-103.8500669
"2695","North College Hill ",9359,39.2183911,-84.5507778
"2696","St. Pete Beach ",9354,27.7253065,-82.741212
"2697","Lamesa ",9350,32.7376001,-101.9509921
"2698","Groton ",9349,41.3506989,-72.0773654
"2699","Essex Junction village",9348,44.493041,-73.1009859
"2700","Poulsbo ",9342,47.7391366,-122.63928
"2701","Corte Madera ",9340,37.9254806,-122.5274755
"2702","Lowell ",9335,42.6334247,-71.3161718
"2703","Rock Falls ",9331,41.7797533,-89.6889967
"2704","Ingleside ",9327,27.8779713,-97.2113065
"2705","Mount Airy ",9324,36.4993007,-80.6072859
"2706","Reedsburg ",9321,43.5324809,-90.0026259
"2707","Harahan ",9308,29.9404826,-90.2031313
"2708","Independence ",9297,37.2242358,-95.7083131
"2709","Rifle ",9296,39.5347023,-107.7831199
"2710","Taft ",9288,35.1424671,-119.4565078
"2711","Norwalk ",9288,41.1175966,-73.4078968
"2712","Grants ",9283,35.14726,-107.8514465
"2713","Silverton ",9282,34.4742306,-101.3046051
"2714","Bladensburg ",9281,38.9392997,-76.9337983
"2715","Tomah ",9275,43.978576,-90.5040214
"2716","Pearsall ",9275,28.8921939,-99.095033
"2717","Lynwood village",9269,39.1020544,-76.4732942
"2718","Anaconda-Deer Lodge County",9261,46.0124655,-113.0994171
"2719","Vernal ",9261,40.4555157,-109.5287479
"2720","Snohomish ",9252,48.0074736,-121.7304882
"2721","Shawano ",9245,44.7817214,-88.7118868
"2722","Greenwood ",9214,37.8709542,-96.2471338
"2723","Clarksville ",9211,38.2967791,-85.7602087
"2724","Rawlins ",9208,39.7904797,-101.0994722
"2725","Shelby ",9204,39.3665064,-88.7886278
"2726","Craig ",9203,37.4760225,-80.1990826
"2727","Grinnell ",9185,41.7430554,-92.7224206
"2728","Oakwood ",9177,40.563994,-74.1159754
"2729","Thomaston ",9164,41.6739862,-73.073164
"2730","Prineville ",9159,44.2998229,-120.834884
"2731","Mound ",9154,44.9366295,-93.6660719
"2732","Alachua ",9153,29.675568,-82.3640109
"2733","Sturgeon Bay ",9148,44.8341639,-87.377042
"2734","Chanute ",9141,37.6792135,-95.4572034
"2735","Danville ",9139,40.125222,-87.6304614
"2736","Louisville ",9139,38.2542376,-85.759407
"2737","Ellisville ",9138,38.5941048,-90.5875099
"2738","George ",9133,30.857421,-88.6537118
"2739","Hartland village",9127,39.3031634,-76.4477389
"2740","Port Townsend ",9121,48.1185325,-122.7679629
"2741","Laurens ",9115,32.4239975,-82.9388938
"2742","Grantsville ",9113,38.9234195,-81.0959456
"2743","Olney ",9111,39.1532123,-77.0668408
"2744","Sheffield Lake ",9111,41.48754,-82.101537
"2745","Berkeley ",9108,37.8708393,-122.2728639
"2746","Washington Terrace ",9101,34.2901539,-79.8570071
"2747","Clinton ",9094,38.5896187,-89.420064
"2748","Fitzgerald ",9078,31.7149082,-83.2526545
"2749","Pleasanton ",9077,37.6624312,-121.8746789
"2750","Sugar Grove village",9076,40.5158984,-80.7059104
"2751","Sweet Home ",9066,44.3976247,-122.7361959
"2752","Newark village",9054,39.9678159,-86.1233213
"2753","Charlotte ",9051,35.2270869,-80.8431268
"2754","Tiburon ",9050,37.8734371,-122.4566122
"2755","Clinton ",9044,38.5896187,-89.420064
"2756","Maysville ",9041,41.6486403,-90.7168091
"2757","Harrisburg ",9041,40.2663107,-76.8861122
"2758","Fairview ",9038,37.6785422,-122.0457953
"2759","Pulaski ",9034,37.2314232,-89.1183427
"2760","Socorro ",9026,34.0572791,-106.8930518
"2761","Covington ",9025,39.0837489,-84.5086221
"2762","Leonia borough",9020,40.8614887,-73.9881942
"2763","Glenwood village",9017,35.5120966,-79.217799
"2764","Toppenish ",9015,46.3773509,-120.3086667
"2765","Barre ",9011,42.4228679,-72.1050787
"2766","The Village ",9011,35.5658553,-97.5494185
"2767","Perryton ",8989,36.4000313,-100.8026505
"2768","East Rutherford borough",8987,40.833989,-74.0970865
"2769","Pitman borough",8985,39.732892,-75.1315651
"2770","Moundsville ",8980,39.9203526,-80.7431407
"2771","Swissvale borough",8978,40.4204647,-79.88423111
"2772","Milton ",8978,42.2495435,-71.0661612
"2773","Canonsburg borough",8977,40.2647458,-80.193626
"2774","Bennettsville ",8975,34.6173803,-79.6847814
"2775","Frederick ",8969,39.414443,-77.4105783
"2776","Olmsted Falls ",8957,41.375049,-81.9081937
"2777","Mechanicsburg borough",8955,40.2101972,-77.0047276
"2778","Springfield ",8942,39.7989763,-89.6443688
"2779","Garden City ",8923,37.9716898,-100.8726618
"2780","Monett ",8916,36.9289518,-93.9277149
"2781","Saline ",8912,37.750075,-88.5302584
"2782","Pleasant Hill ",8909,37.9479786,-122.0607963
"2783","Groveland ",8899,42.7603688,-71.0314451
"2784","Frostburg ",8878,39.6581425,-78.928357
"2785","Covington ",8876,39.0837489,-84.5086221
"2786","Carbondale ",8872,37.7274692,-89.216655
"2787","Hondo ",8867,29.3474121,-99.1412026
"2788","Avon Park ",8858,27.5960827,-81.5060858
"2789","College Place ",8858,46.0491763,-118.3880417
"2790","Morehead City ",8846,34.7229391,-76.7260436
"2791","Sallisaw ",8846,35.4603711,-94.7874463
"2792","Collegedale ",8826,35.0531301,-85.0502277
"2793","Trophy Club ",8825,32.9979014,-97.1836246
"2794","Beaver Falls ",8822,40.7520097,-80.3192295
"2795","Graham ",8817,39.34062,-99.8980624
"2796","Columbia City ",8812,41.1572639,-85.4883072
"2797","Lapeer ",8805,43.0904764,-83.2333705
"2798","Trinidad ",8803,37.169397,-104.5005411
"2799","Audubon borough",8802,29.93040405,-90.12635909
"2800","Wharton ",8799,29.30524,-96.07548154
"2801","Port Jervis ",8787,41.3750937,-74.692663
"2802","Matawan borough",8785,40.41483,-74.2295891
"2803","Booneville ",8776,37.4761991,-83.6749145
"2804","Collingdale borough",8768,39.9117794,-75.2771292
"2805","Detroit Lakes ",8765,46.8171809,-95.8453253
"2806","Mount Pleasant ",8765,32.7940651,-79.8625851
"2807","Napoleon ",8758,41.3922726,-84.1252243
"2808","Pecos ",8750,31.395836,-103.494624
"2809","Grimes ",8747,41.6883214,-93.7910575
"2810","Delta ",8735,38.7422063,-108.0689583
"2811","Park Hills ",8733,37.854218,-90.5181804
"2812","Lenoir City ",8731,35.7972998,-84.2560299
"2813","Morrisville borough",8717,35.823483,-78.8255621
"2814","Park Ridge borough",8716,42.0111412,-87.8406192
"2815","Scott ",8707,39.6333408,-90.4753685
"2816","Highland Park ",8695,42.1816919,-87.8003438
"2817","Clinton ",8692,38.5896187,-89.420064
"2818","Virginia ",8689,37.1232245,-78.4927721
"2819","South Amboy ",8682,40.4782514,-74.2907363
"2820","Kearney ",8673,40.699457,-99.0814767
"2821","Price ",8672,45.249331,-88.98873339
"2822","Thief River Falls ",8669,48.1172301,-96.1770667
"2823","Clanton ",8663,32.8387371,-86.6294262
"2824","Cloverdale ",8662,38.8054624,-123.0172227
"2825","Johns ",8639,33.361779,-87.1097179
"2826","Hoquiam ",8634,46.9809291,-123.8893352
"2827","Lancaster ",8630,40.03813,-76.3056686
"2828","Princeton ",8627,40.3492744,-74.6592958
"2829","Cresskill borough",8627,40.9414874,-73.9593041
"2830","Independence ",8623,37.2242358,-95.7083131
"2831","Atoka ",8617,34.3284948,-96.017838
"2832","Northfield ",8613,44.4582041,-93.161159
"2833","Smithville ",8611,30.0085542,-97.1594321
"2834","Edgewood ",8610,39.4187194,-76.2944016
"2835","East Grand Forks ",8599,47.9317394,-97.0173554
"2836","Willowbrook village",8595,40.434881,-78.4492338
"2837","Live Oak ",8585,30.2949457,-82.98402
"2838","Tuscumbia ",8580,34.7312005,-87.70253
"2839","Youngsville ",8573,41.8522809,-79.3186597
"2840","Hornell ",8570,42.3278477,-77.6611025
"2841","Liberty ",8568,31.8031632,-81.483441
"2842","DuPont ",8567,44.62526355,-88.92022187
"2843","Broussard ",8567,30.147146,-91.9612306
"2844","Woodway ",8561,47.7900365,-122.3823625
"2845","Eagle Point ",8561,42.4726258,-122.8028177
"2846","Menominee ",8549,45.5785741,-87.562159
"2847","Elwood ",8549,40.2769834,-85.8419246
"2848","Westwego ",8548,29.9060388,-90.1422962
"2849","Poteau ",8544,35.0537094,-94.6235579
"2850","Bryan ",8538,30.693444,-96.40080172
"2851","Richmond Heights ",8536,38.6282707,-90.3191285
"2852","Ladue ",8531,38.6497743,-90.3806725
"2853","Fallon ",8522,46.3291957,-104.4366483
"2854","Perkasie borough",8522,40.372048,-75.292676
"2855","Clinton ",8516,38.5896187,-89.420064
"2856","Alliance ",8501,40.9153362,-81.1059309
"2857","Sunset Hills ",8499,38.5389423,-90.407341
"2858","Albion ",8496,39.2235117,-123.7686251
"2859","Gering ",8494,41.8258016,-103.6604995
"2860","Closter borough",8492,40.9731536,-73.9615262
"2861","Winchester ",8483,39.1857762,-78.1631434
"2862","Riverdale ",8482,41.5444778,-90.4581879
"2863","Box Elder ",8481,41.3586056,-113.2112072
"2864","Cortez ",8474,37.3493752,-108.5872365
"2865","North Haledon borough",8473,40.9550981,-74.1859782
"2866","Miles City ",8473,46.4085273,-105.840981
"2867","Jerseyville ",8466,39.1200471,-90.3284479
"2868","Delavan ",8466,42.6330703,-88.6437138
"2869","Runnemede borough",8463,39.8523358,-75.0679498
"2870","Franklin ",8462,37.9765409,-88.9335327
"2871","West Long Branch borough",8457,40.2903891,-74.0176381
"2872","Bay Minette ",8454,30.8829628,-87.7730474
"2873","Burlington ",8453,44.4723989,-73.2114941
"2874","Alcoa ",8453,35.7895271,-83.9737935
"2875","Southside ",8451,33.9245425,-86.0224718
"2876","Greenville ",8450,34.851354,-82.3984882
"2877","Monroe village",8448,40.339238,-74.4539119
"2878","Franklin ",8443,37.9765409,-88.9335327
"2879","Fultondale ",8437,33.6349905,-86.78872023
"2880","Oberlin ",8434,41.2939386,-82.2173786
"2881","Wagoner ",8432,35.9542216,-95.5636238
"2882","Franklin ",8431,37.9765409,-88.9335327
"2883","Hillsboro ",8428,45.5228939,-122.989827
"2884","Tecumseh ",8419,42.2508902,-82.9608334
"2885","New Richmond ",8419,45.1230213,-92.5365865
"2886","Boonton ",8405,40.9025989,-74.4070971
"2887","Marathon ",8401,42.1980479,-85.6426468
"2888","Elsmere ",8401,39.7380793,-75.5959197
"2889","Wyoming ",8398,43.1700264,-107.5685348
"2890","Absecon ",8398,39.4284503,-74.4957076
"2891","Orange Park ",8395,30.1660736,-81.706484
"2892","Rice Lake ",8392,45.5060682,-91.7382251
"2893","Orrville ",8388,40.8436664,-81.7640212
"2894","Bernalillo ",8388,35.0349239,-106.6870693
"2895","North Logan ",8386,41.7693747,-111.8046654
"2896","Des Peres ",8381,38.5950643,-90.45567587
"2897","Haledon borough",8381,40.935654,-74.186256
"2898","Ripley ",8380,36.6478735,-90.8887906
"2899","Eaton ",8364,42.5935964,-84.8443666
"2900","Fort Stockton ",8362,30.8940431,-102.8793222
"2901","Little Falls ",8352,45.9763545,-94.3625024
"2902","St. Joseph ",8346,39.7686055,-94.8466322
"2903","Denison ",8346,33.8062305,-96.62387757
"2904","Wood-Ridge borough",8342,40.8456555,-74.0879195
"2905","Harrodsburg ",8339,37.762298,-84.8432852
"2906","Westlake Village ",8337,34.1458389,-118.8056474
"2907","Cheviot ",8335,39.1570028,-84.6132787
"2908","Oak Hill ",8329,38.0051401,-78.5230684
"2909","Diamondhead ",8327,34.4398127,-92.9451742
"2910","Toccoa ",8326,34.5773206,-83.3323851
"2911","Wynne ",8322,35.224533,-90.7867798
"2912","Flushing ",8318,40.7654301,-73.8174291
"2913","Jefferson City ",8317,38.577359,-92.1724265
"2914","Castle Shannon borough",8317,40.3647917,-80.0222753
"2915","Elgin ",8313,42.0372487,-88.2811895
"2916","Spotswood borough",8308,40.391774,-74.3984834
"2917","Highland Heights ",8305,41.5519954,-81.4784522
"2918","Union ",8304,37.4616454,-89.2504793
"2919","Moncks Corner ",8301,33.1960027,-80.0131374
"2920","Brockport village",8300,43.2331158,-77.9275129
"2921","Old Forge borough",8296,43.7100676,-74.9743407
"2922","Mapleton ",8293,44.0312318,-123.8581645
"2923","Bridgeport ",8282,41.1670412,-73.2048348
"2924","Pleasant Hills borough",8282,40.3356252,-79.9606066
"2925","Boonville ",8281,38.9736392,-92.7432418
"2926","Upper Saddle River borough",8279,41.0584299,-74.0984756
"2927","Latrobe borough",8278,40.3211808,-79.3794811
"2928","Nevada ",8276,39.5158825,-116.8537227
"2929","Guntersville ",8273,34.3599825,-86.23972313
"2930","Hillsdale ",8272,41.6136437,-90.1728998
"2931","Mammoth Lakes ",8272,37.6432525,-118.9668509
"2932","Mason ",8260,40.2302271,-89.8660433
"2933","Gonzales ",8255,29.5016257,-97.4524926
"2934","Kenton ",8252,38.9252546,-84.5331967
"2935","Center Line ",8252,42.4850362,-83.0277002
"2936","Grove City borough",8250,39.8814519,-83.0929645
"2937","Millersville borough",8248,35.3038485,-118.4578633
"2938","Palm Beach ",8247,26.6279798,-80.4494174
"2939","Breaux Bridge ",8241,30.2735323,-91.8992837
"2940","Lake Park ",8235,26.8002153,-80.0661631
"2941","Farmingdale village",8221,41.4350938,-74.2601501
"2942","Pewaukee village",8215,43.0847315,-88.2642602
"2943","Clayton borough",8211,33.5204959,-84.3591713
"2944","Perryville ",8209,37.7242202,-89.8612196
"2945","Wytheville ",8204,36.9479966,-81.0869747
"2946","Grand Blanc ",8204,42.9275277,-83.6299518
"2947","Indian Harbour Beach ",8199,28.1489021,-80.5883855
"2948","Commerce ",8191,34.0024048,-118.1563371
"2949","Arab ",8189,34.3181497,-86.4958219
"2950","Molalla ",8184,45.1473445,-122.5770322
"2951","New Albany ",8183,38.2856247,-85.8241312
"2952","Mount Rainier ",8182,46.8530931,-121.7569331
"2953","Hillside village",8180,40.2792557,-76.8780289
"2954","Conover ",8177,35.7065217,-81.2186933
"2955","Campbell ",8177,37.2158191,-79.1165953
"2956","Pleasant View ",8177,43.787048,-79.3337137
"2957","West Frankfort ",8175,37.8978275,-88.9314583
"2958","Fort Mitchell ",8167,39.0595047,-84.5474432
"2959","Ashland ",8167,38.4784144,-82.6379387
"2960","Aransas Pass ",8166,27.8849919,-97.11042553
"2961","Bellevue ",8164,47.6144219,-122.1923372
"2962","Antigo ",8162,45.1402451,-89.1523353
"2963","Farmville ",8161,37.3020966,-78.3919403
"2964","Granbury ",8158,32.4137275,-97.78813977
"2965","La Grange ",8155,29.9055033,-96.876647
"2966","Abingdon ",8153,36.7095788,-81.9774878
"2967","Pleasant Hill ",8135,37.9479786,-122.0607963
"2968","Los Altos Hills ",8132,37.3796627,-122.1374637
"2969","Senatobia ",8131,34.60434,-89.9739317
"2970","Kirby ",8128,39.1828825,-78.7261273
"2971","Rolling Hills Estates ",8127,33.7877943,-118.3581284
"2972","Caribou ",8114,46.8605982,-68.0119714
"2973","South Boston ",8114,36.6987494,-78.9013987
"2974","Decorah ",8112,43.3033056,-91.7857092
"2975","Vinton ",8108,39.2744355,-82.4740302
"2976","Quincy ",8100,39.9356016,-91.4098727
"2977","Smithfield ",8099,35.5085717,-78.3392929
"2978","Seneca ",8094,42.7831619,-76.8386051
"2979","Dalhart ",8091,36.05429705,-102.5135762
"2980","New Albany ",8079,38.2856247,-85.8241312
"2981","Purcellville ",8073,39.1367717,-77.7147153
"2982","Newton ",8068,42.3370414,-71.2092214
"2983","Oradell borough",8052,40.9587093,-74.0368064
"2984","Oak Grove ",8051,41.413711,-90.5729959
"2985","Flowood ",8049,32.3095903,-90.1389757
"2986","Brentwood ",8043,37.9317766,-121.6960266
"2987","Ludington ",8042,43.9552826,-86.4525831
"2988","Greenville ",8033,34.851354,-82.3984882
"2989","Siler City ",8029,35.7234734,-79.4622431
"2990","Brookhaven borough",8016,31.58369,-90.44180867
"2991","Calimesa ",8009,34.0039044,-117.0619774
"2992","Chestnut Ridge village",8004,41.1942283,-79.5906034
"2993","Blair ",8002,40.4870748,-78.3682329
"2994","Maplewood ",7998,44.9530215,-92.9952153
"2995","Lake Elmo ",7989,44.9957998,-92.8793768
"2996","Marion ",7981,37.7306054,-88.9331256
"2997","Perry ",7973,38.0772859,-89.3760499
"2998","Carnegie borough",7968,35.20887825,-97.4450754
"2999","Fort Scott ",7966,37.8399791,-94.7082882
"3000","Jefferson ",7958,38.3010487,-88.9344303
"3001","Murphysboro ",7958,37.7644952,-89.3350888
"3002","Bloomfield ",7952,40.806767,-74.1854226
"3003","Broadview village",7951,38.8417797,-76.9458075
"3004","Webster City ",7943,42.4663069,-93.8252471
"3005","Montvale borough",7942,41.0467635,-74.0229173
"3006","St. Johns ",7928,29.9032284,-81.4145468
"3007","Lincoln City ",7927,44.9581644,-124.0178914
"3008","Fairview ",7925,37.6785422,-122.0457953
"3009","Lamar ",7916,33.0649401,-84.1445952
"3010","Rayne ",7903,30.234925,-92.2684617
"3011","Bridge City ",7899,30.0207678,-93.8457255
"3012","Tega Cay ",7890,35.024312,-81.0278546
"3013","Warrenton ",7888,38.7135498,-77.795367
"3014","Sellersburg ",7885,38.3979718,-85.7550735
"3015","Mahtomedi ",7884,45.0696886,-92.9516037
"3016","Carencro ",7884,30.317144,-92.0490096
"3017","Richland Hills ",7881,32.8159623,-97.2280695
"3018","Crookston ",7880,47.7741383,-96.6081212
"3019","Hailey ",7877,43.5196288,-114.3153245
"3020","Houghton ",7874,45.76148055,-98.21244444
"3021","Black Mountain ",7869,37.3173747,-122.1479009
"3022","Hartsville ",7866,34.3740431,-80.0734005
"3023","South Beloit ",7865,42.4930708,-89.0367764
"3024","White Oak borough",7862,39.0398315,-76.9930319
"3025","Cushing ",7862,35.9850639,-96.76697
"3026","Dexter ",7859,42.3383697,-83.8885553
"3027","Conshohocken borough",7858,40.0792766,-75.3015714
"3028","Caldwell borough",7854,32.0820785,-92.1130105
"3029","Creston ",7854,49.1,-116.516667
"3030","River Rouge ",7850,42.362129,-83.2566058
"3031","Hubbard ",7842,47.1138266,-94.9427679
"3032","Ellwood City borough",7830,40.8617303,-80.2864515
"3033","Fountain Inn ",7828,34.6890095,-82.1956679
"3034","Pulaski ",7824,37.2314232,-89.1183427
"3035","Montpelier ",7823,44.260015,-72.5753599
"3036","Hartsville/Trousdale County",7820,36.3908826,-86.1672107
"3037","Oak Grove ",7817,41.413711,-90.5729959
"3038","Ephrata ",7809,40.1799111,-76.1789242
"3039","Sutherlin ",7796,43.3896628,-123.3123598
"3040","Jasper ",7794,39.0082423,-88.1552371
"3041","Tremonton ",7789,41.7118728,-112.1655079
"3042","Sheboygan Falls ",7788,43.7291617,-87.8106439
"3043","Grand Ledge ",7779,42.7533685,-84.7463757
"3044","Firebaugh ",7776,36.8588376,-120.4560072
"3045","Olivette ",7776,38.6653297,-90.3759499
"3046","Lexington ",7775,38.0464066,-84.4970393
"3047","Wahpeton ",7775,46.2658789,-96.6088629
"3048","Bluffdale ",7771,40.4896712,-111.9388244
"3049","Park City ",7768,40.6460635,-111.4979741
"3050","Ellsworth ",7767,38.6942009,-98.2149289
"3051","Wyoming ",7765,43.1700264,-107.5685348
"3052","Oakdale ",7764,44.9630216,-92.9649361
"3053","Yreka ",7763,41.7326157,-122.6377655
"3054","DuBois ",7760,41.1192282,-78.7600297
"3055","Bernardsville borough",7758,40.7186805,-74.5692273
"3056","Clear Lake ",7750,44.7595585,-96.68264434
"3057","Liberty Lake ",7739,47.6631371,-117.0855725
"3058","Hyrum ",7733,41.6340996,-111.8521653
"3059","Herkimer village",7732,39.8911135,-96.7111333
"3060","Braselton ",7724,34.1092735,-83.7626729
"3061","Wesley Chapel village",7721,39.2019961,-85.8485977
"3062","Jersey Village ",7720,29.887725,-95.5629984
"3063","Pittston ",7717,41.3259134,-75.7893604
"3064","Brooksville ",7717,33.2345685,-88.5822673
"3065","Bloomingdale borough",7714,27.893636,-82.2403682
"3066","Rhinelander ",7713,45.6366228,-89.4120753
"3067","Robinson ",7706,47.859356,-92.0418175
"3068","Hillview ",7700,38.0697889,-85.6855146
"3069","Pismo Beach ",7698,35.1427533,-120.6412827
"3070","Charles ",7697,38.4991611,-77.027847
"3071","Calipatria ",7697,33.1439205,-115.5494556
"3072","Pineville ",7690,31.3224044,-92.4343035
"3073","Lake Geneva ",7681,42.5916836,-88.4334301
"3074","Stayton ",7675,44.8006775,-122.7945333
"3075","McCook ",7673,40.2019478,-100.6257076
"3076","Mascoutah ",7669,38.490327,-89.793154
"3077","Monessen ",7667,40.1484053,-79.8878254
"3078","Cleveland ",7665,41.5051613,-81.6934446
"3079","Rockton village",7665,42.9745189,-74.1509633
"3080","Mount Joy borough",7659,40.1098561,-76.5033406
"3081","Osceola ",7656,28.0443842,-81.1437541
"3082","Monona ",7656,42.0218737,-95.9356631
"3083","Baxter ",7645,36.2820691,-92.3445222
"3084","Helotes ",7645,29.5628222,-98.6869617
"3085","Gettysburg borough",7640,39.8309399,-77.2310908
"3086","Corning ",7638,42.1428521,-77.0546903
"3087","Clarkston ",7628,42.7086411,-83.4396633
"3088","Fairview ",7627,37.6785422,-122.0457953
"3089","Brevard ",7623,28.2446658,-80.728624
"3090","Butler borough",7620,37.77924,-96.8456342
"3091","Butner ",7611,36.1320893,-78.7566714
"3092","Marengo ",7609,32.201002,-87.7569365
"3093","Connellsville ",7606,40.0178522,-79.5894828
"3094","Arcadia ",7603,34.1362075,-118.0401497
"3095","Iron Mountain ",7598,45.8202334,-88.0659603
"3096","Richfield ",7596,44.8766431,-93.2877877
"3097","Beebe ",7592,35.0706424,-91.8795856
"3098","Princeton ",7592,40.3492744,-74.6592958
"3099","Holly Springs ",7590,35.6512655,-78.8336218
"3100","Glen Ridge borough",7586,40.805378,-74.2037566
"3101","Lander ",7576,42.8330755,-108.7307024
"3102","Franklin ",7564,37.9765409,-88.9335327
"3103","Charles City ",7562,43.0663613,-92.6724112
"3104","Ione ",7561,38.3526913,-120.9327177
"3105","Marianna ",7555,30.7743596,-85.2268735
"3106","Orono ",7543,44.883299,-68.6722541
"3107","Globe ",7539,33.3942223,-110.7864984
"3108","Hooper ",7533,41.2679336,-122.161672
"3109","Blanchard ",7532,40.6572884,-79.8283853
"3110","Lowell ",7524,42.6334247,-71.3161718
"3111","Park City ",7520,40.6460635,-111.4979741
"3112","Crescent City ",7519,41.7544965,-124.2026273
"3113","River Oaks ",7518,29.7520887,-95.43787364
"3114","Emerson borough",7517,40.976209,-74.0262505
"3115","Ojai ",7517,34.4480495,-119.242889
"3116","Fairfax ",7511,38.8462236,-77.3063733
"3117","Southwest Ranches ",7509,26.0587001,-80.3372733
"3118","Flatwoods ",7507,38.5225805,-82.7171081
"3119","Winnemucca ",7507,40.9729584,-117.7356849
"3120","Mexia ",7500,31.6798895,-96.482203
"3121","Seminole ",7499,30.951849,-84.8789094
"3122","Canfield ",7488,41.0250584,-80.7609121
"3123","Carl Junction ",7483,37.1767249,-94.5655066
"3124","Skiatook ",7482,36.3684245,-96.0013847
"3125","Philadelphia ",7482,39.952335,-75.163789
"3126","Silvis ",7480,41.5122561,-90.4151301
"3127","Rio Vista ",7461,38.1557502,-121.6913439
"3128","Donaldsonville ",7460,30.1010324,-90.9928774
"3129","Orland ",7455,39.7471106,-122.1911356
"3130","Haddon Heights borough",7454,39.8773356,-75.0646165
"3131","Payette ",7445,44.0374651,-116.7651123
"3132","Mentor-on-the-Lake ",7438,41.7163785,-81.36119011
"3133","Batesville ",7435,35.78883,-91.65050847
"3134","Oak Grove ",7432,41.413711,-90.5729959
"3135","Forest City ",7429,43.2624559,-93.6371591
"3136","Inverness village",7429,41.6492503,-83.6323172
"3137","Fairlawn ",7428,38.8709456,-76.9788641
"3138","Northport village",7424,44.3378552,-68.961422
"3139","Demopolis ",7408,32.5178284,-87.8368201
"3140","Salem ",7399,44.9391565,-123.033121
"3141","Park City ",7397,40.6460635,-111.4979741
"3142","Centerville ",7395,31.2579584,-95.978292
"3143","New Prague ",7388,44.5433331,-93.5760445
"3144","Sandpoint ",7387,48.2765903,-116.5532476
"3145","Ville Platte ",7382,30.6879749,-92.2715157
"3146","Hatboro borough",7381,40.1746252,-75.106825
"3147","St. Louis ",7380,38.6272733,-90.1978889
"3148","La Follette ",7378,36.365831,-84.12901157
"3149","Shorewood ",7377,43.0881744,-87.8883153
"3150","Fanwood borough",7371,40.6409358,-74.383484
"3151","Pikeville ",7352,37.4792672,-82.5187629
"3152","Waite Park ",7350,45.5571872,-94.2241585
"3153","North Bay Village ",7349,25.8462075,-80.1539351
"3154","Bonner Springs ",7338,39.059726,-94.8835754
"3155","Page ",7338,38.6002354,-78.5016516
"3156","Shamokin ",7336,40.7889746,-76.5588473
"3157","Mendota ",7333,36.7535486,-120.3815579
"3158","Woodlake ",7327,36.4135606,-119.0987176
"3159","La Feria ",7326,26.1589644,-97.8238853
"3160","Bastrop ",7321,30.1104947,-97.3152701
"3161","Wauseon ",7320,41.546069,-84.1362047
"3162","Villa Hills ",7317,39.0633933,-84.5929998
"3163","Cotati ",7310,38.3266798,-122.7068441
"3164","Nebraska City ",7306,40.6765263,-95.8586936
"3165","Kosciusko ",7305,41.2351957,-85.8529731
"3166","Washington ",7302,38.8949549,-77.0366456
"3167","Dayton ",7302,39.7589478,-84.1916069
"3168","Clarkston ",7302,42.7086411,-83.4396633
"3169","Corbin ",7301,36.9486986,-84.0968761
"3170","Knoxville ",7298,35.9603948,-83.9210261
"3171","Princeton ",7288,40.3492744,-74.6592958
"3172","Swainsboro ",7284,32.5973857,-82.3337376
"3173","Chehalis ",7274,46.6599653,-122.9634322
